Magnitud,Lugar,Fecha_Tiempo,Tipo_Magnitud,Tipo_Catastrofe,Longitud,Latitud,Profundidad
3.5,"40 km SSE of False Pass, Alaska",1970-01-20 01:26:59.547180,ml,earthquake,-163.2517,54.5023,10.0
0.9,"62 km SW of Manley Hot Springs, Alaska",1970-01-20 01:26:59.227196,ml,earthquake,-151.4373,64.5631,7.1
2.4000001,"3 km SSW of P?hala, Hawaii",1970-01-20 01:26:58.893450,md,earthquake,-155.4931640625,19.1714992523193,35.2299995422363
1.65,"5 km S of P?hala, Hawaii",1970-01-20 01:26:58.884650,md,earthquake,-155.478166666667,19.153,34.97
0.44,"31 km NW of Beluga, Alaska",1970-01-20 01:26:58.868260,ml,earthquake,-151.411666666667,61.3725,12.51
1.35,"8km NE of Borrego Springs, CA",1970-01-20 01:26:58.845370,ml,earthquake,-116.3133333,33.3116667,11.08
1.0,"0 km SE of Coleville, California",1970-01-20 01:26:58.726470,ml,earthquake,-119.5006,38.559,6.2
1.83,"8km NE of Borrego Springs, CA",1970-01-20 01:26:58.621720,ml,earthquake,-116.311,33.3106667,11.04
0.8,"9km NE of Borrego Springs, CA",1970-01-20 01:26:58.157150,ml,earthquake,-116.3048333,33.3161667,10.21
2.1,"33 km NNE of Paxson, Alaska",1970-01-20 01:26:58.103830,ml,earthquake,-145.257,63.3388,1.1
1.3,"41 km N of Petersville, Alaska",1970-01-20 01:26:58.001605,ml,earthquake,-150.7907,62.8692,2.3
0.6,"27km SSW of Ocotillo Wells, CA",1970-01-20 01:26:57.428000,ml,earthquake,-116.2398333,32.9216667,9.07
2.28,"3km NNW of Redway, CA",1970-01-20 01:26:56.862820,md,earthquake,-123.8381667,40.1418333,22.06
1.98000002,"4 km SSW of P?hala, Hawaii",1970-01-20 01:26:56.554910,md,earthquake,-155.497497558594,19.1669998168945,28.9200000762939
1.92999995,"6 km E of P?hala, Hawaii",1970-01-20 01:26:56.501040,md,earthquake,-155.419998168945,19.2105007171631,33.0099983215332
1.8,"137 km S of Unalaska, Alaska",1970-01-20 01:26:56.488030,ml,earthquake,-166.5918,52.6371,3.1
1.0,"27km SSW of Ocotillo Wells, CA",1970-01-20 01:26:56.269590,ml,earthquake,-116.2393333,32.9181667,7.41
3.1,"60 km WNW of Alatna, Alaska",1970-01-20 01:26:56.130560,ml,earthquake,-153.9447,66.7867,6.5
0.58,"18km ESE of Anza, CA",1970-01-20 01:26:56.082280,ml,earthquake,-116.4906667,33.493,14.79
1.51,"5 km SW of Fuig, Puerto Rico",1970-01-20 01:26:56.066900,md,earthquake,-66.9553333333333,17.9601666666667,14.12
1.4,"58 km W of Nikiski, Alaska",1970-01-20 01:26:55.986249,ml,earthquake,-152.341,60.7966,98.1
2.49,"23 km SW of Esperanza, Puerto Rico",1970-01-20 01:26:55.714310,md,earthquake,-65.625,17.9495,13.37
2.0,"31 km N of Susitna, Alaska",1970-01-20 01:26:55.713519,ml,earthquake,-150.6296,61.8252,45.1
1.04,"2km WSW of Lake Henshaw, CA",1970-01-20 01:26:55.440940,ml,earthquake,-116.7795,33.2338333,11.65
1.5,"18 km WSW of Kim, Colorado",1970-01-20 01:26:55.424324,ml,earthquake,-103.5281,37.1581,5.0
1.1,"22 km SSE of Skwentna, Alaska",1970-01-20 01:26:55.332925,ml,earthquake,-151.2316,61.8046,73.0
1.4,"69 km WSW of Unalaska, Alaska",1970-01-20 01:26:55.181737,ml,earthquake,-167.4099,53.5347,13.2
0.7,"2 km WNW of Topaz Lake, Nevada",1970-01-20 01:26:54.725591,ml,earthquake,-119.5656,38.7038,12.2
4.3,"134 km SSE of Nabire, Indonesia",1970-01-20 01:26:54.166347,mb,earthquake,136.0571,-4.4398,42.12
2.1,"36 km NNW of Toyah, Texas",1970-01-20 01:26:53.497520,ml,earthquake,-103.9956163,31.59148605,6.774267578
0.67,"11km SSW of Idyllwild, CA",1970-01-20 01:26:53.333710,ml,earthquake,-116.7616667,33.6496667,11.85
0.36,"9km NW of The Geysers, CA",1970-01-20 01:26:53.059250,md,earthquake,-122.8266678,38.8370018,1.45
0.83,"9km NW of The Geysers, CA",1970-01-20 01:26:53.022480,md,earthquake,-122.8255005,38.8359985,1.93
1.3,"24 km S of Funny River, Alaska",1970-01-20 01:26:52.736464,ml,earthquake,-150.7187,60.2861,46.7
-0.1,,1970-01-20 01:26:52.511117,ml,earthquake,-116.1528,36.7553,4.3
2.5,"2 km ESE of Yauco, Puerto Rico",1970-01-20 01:26:52.027710,md,earthquake,-66.8276666666667,18.0296666666667,12.82
1.7,"29 km S of False Pass, Alaska",1970-01-20 01:26:51.813379,ml,earthquake,-163.3207,54.5911,15.4
1.0,"42 km NNE of Whittier, Alaska",1970-01-20 01:26:51.569758,ml,ice quake,-148.4163,61.1321,0.0
2.5,"16 km NE of Big Wells, Texas",1970-01-20 01:26:51.060687,ml,earthquake,-99.4497932,28.6807251,5.013224284
2.16,"0 km SE of P?hala, Hawaii",1970-01-20 01:26:50.908820,ml,earthquake,-155.473159790039,19.19700050354,32.2999992370605
2.5,"13 km WNW of Stanley, Idaho",1970-01-20 01:26:50.671368,ml,earthquake,-115.0936,44.2653,10.0
1.56,"10km SE of Bombay Beach, CA",1970-01-20 01:26:50.537140,ml,earthquake,-115.6605,33.2905,8.46
1.18,"7km SSE of Bombay Beach, CA",1970-01-20 01:26:50.530910,ml,earthquake,-115.6981667,33.291,2.24
0.72,"12km NE of Little Lake, CA",1970-01-20 01:26:50.466760,ml,earthquake,-117.8095,36.0095,1.49
0.1,"12km NE of Little Lake, CA",1970-01-20 01:26:50.445630,ml,earthquake,-117.8085,36.01,1.85
0.85,"8km NW of The Geysers, CA",1970-01-20 01:26:50.306200,md,earthquake,-122.8238297,38.8195,2.06
-0.3,"47 km WNW of Indian Springs, Nevada",1970-01-20 01:26:50.034633,ml,earthquake,-116.1493,36.757,5.6
1.0,"33 km SSE of Manley Hot Springs, Alaska",1970-01-20 01:26:49.773888,ml,earthquake,-150.4884,64.7041,13.3
1.1300000000000001,"5 km WNW of Lofall, Washington",1970-01-20 01:26:49.773460,ml,earthquake,-122.7345,47.8255,26.14
2.16000009,"6 km ESE of P?hala, Hawaii",1970-01-20 01:26:49.621670,md,earthquake,-155.420501708984,19.1873340606689,32.9700012207031
3.1,"50 km E of Akutan, Alaska",1970-01-20 01:26:48.889644,ml,earthquake,-165.0067,54.1406,77.46
4.4,"200 km SSE of Tateyama, Japan",1970-01-20 01:26:48.742893,mb,earthquake,140.7549,33.3297,63.67
2.5,"61 km SSW of Whites City, New Mexico",1970-01-20 01:26:48.504692,ml,earthquake,-104.5846513,31.64882085,7.185595703
2.25,"5 km ESE of P?hala, Hawaii",1970-01-20 01:26:48.490320,md,earthquake,-155.433166503906,19.1823329925537,31.8999996185303
0.36,"8km WNW of Cobb, CA",1970-01-20 01:26:48.369080,md,earthquake,-122.8075027,38.836834,1.89
1.1,"29 km SW of Hawthorne, Nevada",1970-01-20 01:26:48.174316,ml,earthquake,-118.9016,38.3784,7.9
1.6,"22 km ENE of Nikolski, Alaska",1970-01-20 01:26:47.779873,ml,earthquake,-168.5296,52.985,20.8
2.45,"3 km SSW of Liborio Negron Torres, Puerto Rico",1970-01-20 01:26:47.774630,md,earthquake,-66.9501666666667,18.0133333333333,10.3
0.97,"15km SSW of Searles Valley, CA",1970-01-20 01:26:47.471920,ml,earthquake,-117.4513333,35.6365,8.15
0.85,"6km WNW of The Geysers, CA",1970-01-20 01:26:47.017320,md,earthquake,-122.8201675,38.8009987,3.63
1.6,"16 km NNE of Huslia, Alaska",1970-01-20 01:26:46.797380,ml,earthquake,-156.2597,65.833,5.3
2.32,"2 km NNW of Tallaboa, Puerto Rico",1970-01-20 01:26:46.767650,md,earthquake,-66.7308333333333,18.0178333333333,12.74
-0.2,"27 km WSW of Mina, Nevada",1970-01-20 01:26:46.542814,ml,earthquake,-118.3808,38.258,12.2
4.5,South Sandwich Islands region,1970-01-20 01:26:46.187128,mb,earthquake,-28.4058,-55.3802,35.0
1.05,"11 km E of Crowder, Oklahoma",1970-01-20 01:26:45.780920,ml,earthquake,-95.541,35.12166667,6.69
1.1400000000000001,"7 km NNW of Port Townsend, Washington",1970-01-20 01:26:45.631910,ml,earthquake,-122.78616666666667,48.1805,56.12
1.14,"6km NW of The Geysers, CA",1970-01-20 01:26:45.421200,md,earthquake,-122.7958298,38.8161659,2.1
1.0,"5km SSE of Lytle Creek, CA",1970-01-20 01:26:45.415520,ml,earthquake,-117.4735,34.224,6.56
0.9,"43 km NNW of Tanana, Alaska",1970-01-20 01:26:44.818446,ml,earthquake,-152.4272,65.5324,18.6
1.63,Utah,1970-01-20 01:26:44.615180,ml,earthquake,-110.3116667,39.4221667,-1.85
0.35,"6km NW of The Geysers, CA",1970-01-20 01:26:44.474240,md,earthquake,-122.8075027,38.8066673,3.61
0.56,"4km NW of The Geysers, CA",1970-01-20 01:26:44.253770,md,earthquake,-122.7825012,38.8036652,-0.14
1.8,"107 km SSE of Sand Point, Alaska",1970-01-20 01:26:43.997333,ml,earthquake,-159.6614,54.5028,24.9
1.67,"6km NW of The Geysers, CA",1970-01-20 01:26:43.682240,md,earthquake,-122.8081667,38.8051667,3.63
2.25,"5km WNW of The Geysers, CA",1970-01-20 01:26:43.642000,md,earthquake,-122.8078333,38.804,3.65
1.9,"53 km W of Anchor Point, Alaska",1970-01-20 01:26:43.620023,ml,earthquake,-152.7675,59.7186,79.7
2.21,"4 km NNE of Manila, Arkansas",1970-01-20 01:26:43.313580,md,earthquake,-90.1525,35.9158333,18.46
1.1,"36 km W of Susitna, Alaska",1970-01-20 01:26:42.960830,ml,earthquake,-151.1822,61.484,3.5
1.06,"4km W of Cobb, CA",1970-01-20 01:26:42.842990,md,earthquake,-122.7628326,38.8160019,2.22
0.24,"3km SW of Anderson Springs, CA",1970-01-20 01:26:42.722840,md,earthquake,-122.7176667,38.7528333,1.41
0.19,"3km SW of Anderson Springs, CA",1970-01-20 01:26:42.668840,md,earthquake,-122.7158333,38.7548333,1.33
-0.72,"61 km ENE of Pedro Bay, Alaska",1970-01-20 01:26:42.551780,ml,earthquake,-153.073833333333,59.9766666666667,-2.39
0.23,"3km SW of Anderson Springs, CA",1970-01-20 01:26:42.541090,md,earthquake,-122.7206667,38.7556667,1.4
0.63,"7km WNW of The Geysers, CA",1970-01-20 01:26:42.495960,md,earthquake,-122.8216629,38.8076668,2.34
1.14,"3km SW of Anderson Springs, CA",1970-01-20 01:26:42.447270,md,earthquake,-122.7190018,38.7568321,1.72
1.4,"71 km WNW of Happy Valley, Alaska",1970-01-20 01:26:42.312833,ml,earthquake,-152.9776,60.1129,111.0
1.1,"14 km S of Trapper Creek, Alaska",1970-01-20 01:26:41.960222,ml,earthquake,-150.2825,62.1871,64.4
-0.5,"47 km WNW of Indian Springs, Nevada",1970-01-20 01:26:41.912463,ml,earthquake,-116.1475,36.756,5.3
1.8,"45 km E of Port Alsworth, Alaska",1970-01-20 01:26:41.548265,ml,earthquake,-153.5031,60.1321,150.0
1.36,"12km SE of Sunol, CA",1970-01-20 01:26:41.332390,md,earthquake,-121.7926667,37.5321667,2.5
0.49,"8km NE of Valle Vista, CA",1970-01-20 01:26:41.241870,ml,earthquake,-116.8225,33.792,19.49
2.2,Central Alaska,1970-01-20 01:26:41.066217,ml,earthquake,-150.9525,63.0388,114.1
3.07,"28 km N of Arecibo, Puerto Rico",1970-01-20 01:26:40.878860,md,earthquake,-66.706,18.7315,35.7
0.27,"3km SW of Anderson Springs, CA",1970-01-20 01:26:40.745490,md,earthquake,-122.7165,38.7541667,1.67
0.5,"3km SW of Anderson Springs, CA",1970-01-20 01:26:40.725620,md,earthquake,-122.7181667,38.7565,1.6
1.9,"32 km S of Denali National Park, Alaska",1970-01-20 01:26:40.402079,ml,earthquake,-151.6655,63.253,12.2
0.21,"7km NNW of Julian, CA",1970-01-20 01:26:39.701890,ml,earthquake,-116.6318333,33.1376667,6.61
1.9,"65 km W of Tyonek, Alaska",1970-01-20 01:26:39.442476,ml,earthquake,-152.3531,61.0355,112.5
1.2,"30 km NW of Gabbs, Nevada",1970-01-20 01:26:39.199583,ml,earthquake,-118.1846,39.0505,7.7
0.9,"12km SE of Pinnacles, CA",1970-01-20 01:26:38.759020,md,earthquake,-121.0391667,36.4705,7.78
2.02,"3 km W of Guánica, Puerto Rico",1970-01-20 01:26:38.644220,md,earthquake,-66.9401666666667,17.9665,16.71
0.86,"6km NNE of Fontana, CA",1970-01-20 01:26:38.440480,ml,earthquake,-117.4353333,34.1441667,7.21
0.49,"18km E of Little Lake, CA",1970-01-20 01:26:38.420860,ml,earthquake,-117.7101667,35.9211667,3.33
1.86,"4km SW of Anderson Springs, CA",1970-01-20 01:26:37.998780,md,earthquake,-122.7208333,38.7533333,1.84
2.1,"238 km WSW of Adak, Alaska",1970-01-20 01:26:37.276156,ml,earthquake,-179.8654,51.1469,13.9
1.09,"13km S of Tres Pinos, CA",1970-01-20 01:26:37.016660,md,earthquake,-121.3241667,36.6723333,2.11
1.9,"102 km SW of Adak, Alaska",1970-01-20 01:26:36.013990,ml,earthquake,-177.6451,51.2009,20.3
0.9,"24 km S of Denali National Park, Alaska",1970-01-20 01:26:35.846877,ml,earthquake,-151.7499,63.3196,5.1
2.1,"16 km NNW of Fishhook, Alaska",1970-01-20 01:26:35.460431,ml,earthquake,-149.3051,61.8843,0.4
2.1,"78 km WNW of Karluk, Alaska",1970-01-20 01:26:35.383718,ml,earthquake,-155.6098,57.9081,16.2
0.85,"8km W of Cobb, CA",1970-01-20 01:26:35.214690,md,earthquake,-122.8161697,38.8343315,1.74
0.0,"47 km WNW of Indian Springs, Nevada",1970-01-20 01:26:34.897315,ml,earthquake,-116.1487,36.7569,5.2
1.46,"7km NW of The Geysers, CA",1970-01-20 01:26:34.555690,md,earthquake,-122.8185,38.8131667,2.8
0.35,"6km WNW of The Geysers, CA",1970-01-20 01:26:34.178250,md,earthquake,-122.8205032,38.8011665,3.77
0.1,"4 km WSW of Coleville, California",1970-01-20 01:26:34.077713,ml,earthquake,-119.5598,38.5518,5.2
5.1,"29 km N of Opotiki, New Zealand",1970-01-20 01:26:33.884555,mb,earthquake,177.3329,-37.7499,81.93
1.98,"21 km WNW of Stanley, Idaho",1970-01-20 01:26:32.960930,ml,earthquake,-115.1863333,44.2836667,9.75
0.99,"18km SSW of Trona, CA",1970-01-20 01:26:32.455670,ml,earthquake,-117.4178333,35.61,9.44
1.62,"16 km SSE of Sunnyside, Utah",1970-01-20 01:26:31.639690,md,earthquake,-110.3056667,39.4165,-2.44
5.1,West Chile Rise,1970-01-20 01:26:31.625525,mww,earthquake,-93.0037,-38.4073,10.0
4.5,"33 km SSE of Jaqué, Panama",1970-01-20 01:26:31.520814,mb,earthquake,-78.0585,7.2333,10.0
0.43,"19km SW of La Quinta, CA",1970-01-20 01:26:31.095410,ml,earthquake,-116.4486667,33.5348333,7.39
-0.5,"47 km WNW of Indian Springs, Nevada",1970-01-20 01:26:30.571070,ml,earthquake,-116.1479,36.7558,5.2
2.0,"31 km WNW of Ester, Alaska",1970-01-20 01:26:30.568315,ml,earthquake,-148.6519,64.9325,19.6
5.1,"104 km NNE of Tobelo, Indonesia",1970-01-20 01:26:30.558677,mb,earthquake,128.4029,2.585,40.47
2.4,"21 km N of Willow, Alaska",1970-01-20 01:26:29.847021,ml,earthquake,-149.9759,61.9394,41.5
0.9400000000000001,"9 km NW of Hoodsport, Washington",1970-01-20 01:26:29.747780,ml,earthquake,-123.21,47.476166666666664,13.39
1.7,"53 km ESE of Nikolski, Alaska",1970-01-20 01:26:28.890046,ml,earthquake,-168.1838,52.6906,19.9
1.6,"29 km S of Unalaska, Alaska",1970-01-20 01:26:28.553768,ml,earthquake,-166.51,53.6057,73.3
0.59,"15km ENE of Ridgecrest, CA",1970-01-20 01:26:28.309560,ml,earthquake,-117.5263333,35.672,10.23
1.5,"45 km WNW of Anchor Point, Alaska",1970-01-20 01:26:28.255568,ml,earthquake,-152.6038,59.9132,80.6
4.2,"129 km NW of Naha, Japan",1970-01-20 01:26:27.966452,mb,earthquake,126.6171,26.8888,10.0
0.47,"8km SW of Idyllwild, CA",1970-01-20 01:26:27.844810,ml,earthquake,-116.7731667,33.6796667,15.92
1.89,"2 km SSE of P?hala, Hawaii",1970-01-20 01:26:27.837040,ml,earthquake,-155.471496582031,19.1814994812012,31.7299995422363
4.5,"near the east coast of the Kamchatka Peninsula, Russia",1970-01-20 01:26:27.500160,mb,earthquake,160.2634,53.8395,70.09
2.4,"69 km W of Happy Valley, Alaska",1970-01-20 01:26:27.112440,ml,earthquake,-152.9683,60.0455,113.3
0.94,"2km ESE of Home Gardens, CA",1970-01-20 01:26:26.805380,ml,quarry blast,-117.505,33.8721667,2.28
1.4,"70 km WNW of Happy Valley, Alaska",1970-01-20 01:26:26.723702,ml,earthquake,-152.9278,60.1623,113.8
4.2,"114 km ENE of Yigo Village, Guam",1970-01-20 01:26:26.668707,mb,earthquake,145.8602,13.9529,183.29
2.26,"8 km ENE of P?hala, Hawaii",1970-01-20 01:26:26.526430,ml,earthquake,-155.410507202148,19.2358341217041,32.6699981689453
1.3,"66 km ESE of Denali National Park, Alaska",1970-01-20 01:26:26.500540,ml,earthquake,-150.514,63.2928,127.5
2.01,"Island of Hawaii, Hawaii",1970-01-20 01:26:26.391150,ml,earthquake,-155.5315,19.1575,0.61
0.8,"18 km ESE of Knik River, Alaska",1970-01-20 01:26:26.271379,ml,earthquake,-148.5868,61.4009,35.9
2.11,"4 km S of P?hala, Hawaii",1970-01-20 01:26:25.940880,ml,earthquake,-155.476837158203,19.158332824707,33.3899993896484
0.8,"10km WSW of Toms Place, CA",1970-01-20 01:26:25.900990,md,earthquake,-118.7801667,37.5191667,4.83
0.91,"30km S of Mammoth Lakes, CA",1970-01-20 01:26:25.732290,md,earthquake,-118.9778333,37.37,10.43
1.54,"20km W of Searles Valley, CA",1970-01-20 01:26:25.657090,ml,earthquake,-117.6228333,35.8025,7.13
2.1099999,"2 km S of P?hala, Hawaii",1970-01-20 01:26:25.434550,md,earthquake,-155.475006103516,19.1781673431396,33.7700004577637
1.2,"10 km ENE of Fox, Alaska",1970-01-20 01:26:25.269007,ml,explosion,-147.3961,64.9804,0.0
1.77,"5km NNW of Boron, CA",1970-01-20 01:26:25.144650,ml,quarry blast,-117.6743333,35.0423333,-0.78
2.26,"12km SSW of Ferndale, CA",1970-01-20 01:26:24.756490,md,earthquake,-124.3223333,40.4786667,19.41
1.5,"33 km WNW of Anchor Point, Alaska",1970-01-20 01:26:24.739821,ml,earthquake,-152.3756,59.8999,71.3
2.0,"119 km SSE of Sand Point, Alaska",1970-01-20 01:26:24.735077,ml,earthquake,-159.6096,54.3976,17.6
1.2,"37 km NNW of Valdez, Alaska",1970-01-20 01:26:24.525512,ml,earthquake,-146.5732,61.4497,26.0
0.8,"1 km SSW of Langford, Canada",1970-01-20 01:26:24.431180,ml,explosion,-123.50833333333334,48.440333333333335,-0.2
1.2,"58 km NNW of Petersville, Alaska",1970-01-20 01:26:24.362131,ml,earthquake,-151.0694,63.0,112.3
1.4,"21 km WNW of Fishhook, Alaska",1970-01-20 01:26:24.013743,ml,earthquake,-149.6006,61.8387,38.3
0.4,"0 km W of Cowichan Bay, Canada",1970-01-20 01:26:24.005430,ml,explosion,-123.62066666666666,48.733333333333334,-0.31
0.71,"18km ESE of Anza, CA",1970-01-20 01:26:23.812270,ml,earthquake,-116.4928333,33.4946667,14.23
1.67,"21km E of Le Grand, CA",1970-01-20 01:26:23.463890,md,earthquake,-120.0178333,37.204,14.52
1.89,"21km NNE of Boron, CA",1970-01-20 01:26:23.421360,ml,earthquake,-117.5606667,35.1731667,3.63
-0.15,"19km S of Trona, CA",1970-01-20 01:26:22.870370,ml,earthquake,-117.3905,35.5898333,9.15
1.59,"11 km W of Enoch, Utah",1970-01-20 01:26:22.843800,ml,earthquake,-113.1488333,37.7835,5.75
0.47,"13km ENE of Ridgecrest, CA",1970-01-20 01:26:22.254170,ml,earthquake,-117.5351667,35.6581667,7.07
0.75,"18km SW of Toms Place, CA",1970-01-20 01:26:22.244520,md,earthquake,-118.8473333,37.4638333,2.64
4.5,"48 km NNW of Bandar Abbas, Iran",1970-01-20 01:26:21.698709,mb,earthquake,56.0105,27.5532,10.0
2.24,"3km W of Walker, CA",1970-01-20 01:26:21.692210,md,earthquake,-119.5173333,38.517,4.8
1.3,"2 km NNE of Big Lake, Alaska",1970-01-20 01:26:21.451208,ml,earthquake,-149.9426,61.5476,33.5
1.26,"35 km S of Silver Gate, Montana",1970-01-20 01:26:21.363520,md,earthquake,-110.0263333,44.6895,12.38
0.36,"8km NW of The Geysers, CA",1970-01-20 01:26:21.254620,md,earthquake,-122.8188324,38.8351669,1.65
4.2,"129 km SSE of Kuril’sk, Russia",1970-01-20 01:26:20.851806,mb,earthquake,148.4973,44.148,35.0
1.3,"34 km N of Petersville, Alaska",1970-01-20 01:26:20.766583,ml,earthquake,-150.6528,62.8035,89.0
1.16,"35 km S of Silver Gate, Montana",1970-01-20 01:26:20.418320,md,earthquake,-110.0198333,44.6921667,12.56
1.5,"14 km NE of Tatitlek, Alaska",1970-01-20 01:26:20.399736,ml,earthquake,-146.5102,60.9708,15.0
0.22,"6km ESE of Coso Junction, CA",1970-01-20 01:26:20.123300,ml,earthquake,-117.8921667,36.0255,6.27
1.85,"2 km SSE of North Salt Lake, Utah",1970-01-20 01:26:20.082530,ml,quarry blast,-111.894,40.8265,-2.0
1.6,"58 km WNW of Happy Valley, Alaska",1970-01-20 01:26:19.950319,ml,earthquake,-152.7566,60.0747,102.6
0.74,"34 km S of Silver Gate, Montana",1970-01-20 01:26:19.791530,md,earthquake,-110.0155,44.6945,13.99
0.9500000000000001,"British Columbia, Canada",1970-01-20 01:26:19.764850,md,explosion,-122.13333333333334,49.129666666666665,-0.83
0.57,"7km NE of Coso Junction, CA",1970-01-20 01:26:19.704960,ml,earthquake,-117.8938333,36.0946667,5.88
1.4,"3 km NNW of Logan, Montana",1970-01-20 01:26:19.538740,ml,quarry blast,-111.4503333,45.9125,-2.0
1.4,"70 km SSE of Kaktovik, Alaska",1970-01-20 01:26:19.023469,ml,earthquake,-143.1313,69.5265,22.5
1.8,"59 km W of Nanwalek, Alaska",1970-01-20 01:26:18.843440,ml,earthquake,-152.9689,59.3277,74.4
1.0,"11km NNE of Coso Junction, CA",1970-01-20 01:26:18.622300,ml,earthquake,-117.8955,36.1346667,3.56
0.31,"20km E of Little Lake, CA",1970-01-20 01:26:18.622020,ml,earthquake,-117.6846667,35.9221667,2.93
4.2,southeast of the Loyalty Islands,1970-01-20 01:26:18.297475,mb,earthquake,171.4561,-22.395,91.18
1.25,"45km NE of Holtville, CA",1970-01-20 01:26:18.065560,ml,quarry blast,-114.9946667,33.0591667,-0.2
1.75,"11 km S of Princeton, Canada",1970-01-20 01:26:17.664420,ml,explosion,-120.51333333333334,49.35783333333333,-0.37
1.3,"39 km W of Kalifornsky, Alaska",1970-01-20 01:26:17.582620,ml,earthquake,-152.0099,60.4545,86.7
2.1,"14 km ENE of Pedro Bay, Alaska",1970-01-20 01:26:17.137824,ml,earthquake,-153.881,59.8503,163.1
1.09,"11km ENE of Pinnacles, CA",1970-01-20 01:26:17.047190,md,earthquake,-121.0376667,36.5795,6.48
-0.1,"46 km ESE of Beatty, Nevada",1970-01-20 01:26:16.972021,ml,earthquake,-116.2668,36.7627,9.2
4.1,"1 km NE of Nueva Concepción, Guatemala",1970-01-20 01:26:16.438007,mb,earthquake,-91.2935,14.2082,82.21
2.03,"5 km SSW of Indios, Puerto Rico",1970-01-20 01:26:16.431000,md,earthquake,-66.8431666666667,17.9538333333333,14.68
1.5,"45 km SW of Adak, Alaska",1970-01-20 01:26:16.060164,ml,earthquake,-177.0912,51.5794,17.1
0.9,"8 km WSW of Denali National Park, Alaska",1970-01-20 01:26:16.032668,ml,earthquake,-151.864,63.5043,13.5
4.6,"299 km SW of ‘Ohonua, Tonga",1970-01-20 01:26:15.948224,mb,earthquake,-176.6643,-23.5168,58.5
-0.1,"3km SE of The Geysers, CA",1970-01-20 01:26:15.784510,md,earthquake,-122.7276667,38.7593333,1.33
4.3,"94 km SSW of Chirilagua, El Salvador",1970-01-20 01:26:15.597253,mb,earthquake,-88.4138,12.412,38.21
2.8,"115 km SW of Nikolski, Alaska",1970-01-20 01:26:15.561705,ml,earthquake,-169.9172,52.1263,30.56
1.68,"5 km E of Medford, Oregon",1970-01-20 01:26:15.441380,ml,explosion,-122.81183333333334,42.330666666666666,-1.09
2.02999997,"5 km S of P?hala, Hawaii",1970-01-20 01:26:14.952490,md,earthquake,-155.482162475586,19.1523342132568,34.1300010681152
